id,price,area,rooms,energyRating,pricePerM2,bairro,priceOffset,lat,lon,url
1534625,399900,120,3,E,3332.00,sao domingos de benfica,0.63,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1534625
1536683,399900,76,2,E,5261.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1536683
1357641,318000,85,2,B,3741.00,sao domingos de benfica,0.71,38.74253000,-9.17759000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1357641
1557952,1290000,191,3,C,6753.00,sao domingos de benfica,1.27,38.74574660,-9.17551300,https://supercasa.pt/venda-penthouse-t3-lisboa/i1557952
1535896,349900,67,2,D,5222.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1535896
1554842,279900,49,1,D,5712.00,sao domingos de benfica,1.08,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1554842
1516484,419900,60,3,E,6998.00,sao domingos de benfica,1.32,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1516484
1554366,399900,65,2,E,6152.00,sao domingos de benfica,1.16,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1554366
1594225,349900,70,2,D,4998.00,sao domingos de benfica,0.94,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1594225
1594284,429900,87,3,E,4941.00,sao domingos de benfica,0.93,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1594284
1448501,235000,67,2,P,3507.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1448501
1174308,279900,48,1,C,5831.00,sao domingos de benfica,1.10,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1174308
1604156,568400,137,3,C,4148.00,sao domingos de benfica,0.78,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1604156
1448497,255000,79,3,P,3227.00,sao domingos de benfica,0.61,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1448497
1408159,823000,173,3,C,4757.00,sao domingos de benfica,0.90,38.74872750,-9.17309682,https://supercasa.pt/venda-apartamento-t3-lisboa/i1408159
1608652,279900,48,1,C,5831.00,sao domingos de benfica,1.10,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1608652
1534497,399900,115,3,E,3477.00,sao domingos de benfica,0.66,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1534497
1448499,235000,67,2,P,3507.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1448499
1604307,369000,87,3,D,4241.00,sao domingos de benfica,0.80,38.73904000,-9.16188000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1604307
1383403,279900,50,1,D,5598.00,sao domingos de benfica,1.06,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1383403
1489140,255000,88,4,E,2897.00,sao domingos de benfica,0.55,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1489140
1541396,399900,115,3,E,3477.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1541396
1537873,349900,79,2,D,4429.00,sao domingos de benfica,0.84,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1537873
1489153,235000,80,3,F,2937.00,sao domingos de benfica,0.55,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1489153
1320197,830000,200,4,C,4150.00,sao domingos de benfica,0.78,38.75347070,-9.16848120,https://supercasa.pt/venda-apartamento-t4-lisboa/i1320197
1534625,399900,120,3,E,3332.00,sao domingos de benfica,0.63,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1534625
1536683,399900,76,2,E,5261.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1536683
1357641,318000,85,2,B,3741.00,sao domingos de benfica,0.71,38.74253000,-9.17759000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1357641
1557952,1290000,191,3,C,6753.00,sao domingos de benfica,1.27,38.74574660,-9.17551300,https://supercasa.pt/venda-penthouse-t3-lisboa/i1557952
1535896,349900,67,2,D,5222.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1535896
1554842,279900,49,1,D,5712.00,sao domingos de benfica,1.08,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1554842
1516484,419900,60,3,E,6998.00,sao domingos de benfica,1.32,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1516484
1554366,399900,65,2,E,6152.00,sao domingos de benfica,1.16,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1554366
1594225,349900,70,2,D,4998.00,sao domingos de benfica,0.94,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1594225
1594284,429900,87,3,E,4941.00,sao domingos de benfica,0.93,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1594284
1448501,235000,67,2,P,3507.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1448501
1174308,279900,48,1,C,5831.00,sao domingos de benfica,1.10,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1174308
1604156,568400,137,3,C,4148.00,sao domingos de benfica,0.78,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1604156
1448497,255000,79,3,P,3227.00,sao domingos de benfica,0.61,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1448497
1408159,823000,173,3,C,4757.00,sao domingos de benfica,0.90,38.74872750,-9.17309682,https://supercasa.pt/venda-apartamento-t3-lisboa/i1408159
1608652,279900,48,1,C,5831.00,sao domingos de benfica,1.10,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1608652
1534497,399900,115,3,E,3477.00,sao domingos de benfica,0.66,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1534497
1448499,235000,67,2,P,3507.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1448499
1604307,369000,87,3,D,4241.00,sao domingos de benfica,0.80,38.73904000,-9.16188000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1604307
1383403,279900,50,1,D,5598.00,sao domingos de benfica,1.06,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1383403
1489140,255000,88,4,E,2897.00,sao domingos de benfica,0.55,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1489140
1541396,399900,115,3,E,3477.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1541396
1537873,349900,79,2,D,4429.00,sao domingos de benfica,0.84,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1537873
1489153,235000,80,3,F,2937.00,sao domingos de benfica,0.55,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1489153
1320197,830000,200,4,C,4150.00,sao domingos de benfica,0.78,38.75347070,-9.16848120,https://supercasa.pt/venda-apartamento-t4-lisboa/i1320197
1537209,399900,120,2,E,3332.00,sao domingos de benfica,0.63,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1537209
1539756,349900,67,2,D,5222.00,sao domingos de benfica,0.99,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1539756
1220750,279900,50,1,D,5598.00,sao domingos de benfica,1.06,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1220750
1463128,419900,47,2,E,8934.00,sao domingos de benfica,1.69,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1463128
605407,287000,52,1,D,5519.00,sao domingos de benfica,1.04,38.74238930,-9.17794370,https://supercasa.pt/venda-apartamento-t1-lisboa/i605407
1178131,269900,48,1,D,5622.00,sao domingos de benfica,1.06,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1178131
1463127,399900,47,1,E,8508.00,sao domingos de benfica,1.61,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1463127
1589146,550000,57,0,C,9649.00,sao domingos de benfica,1.82,38.74559000,-9.17853000,https://supercasa.pt/venda-apartamento-t0-lisboa/i1589146
1560407,820000,165,3,D,4969.00,sao domingos de benfica,0.94,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1560407
1406364,850000,140,3,C,6071.00,sao domingos de benfica,1.15,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1406364
1492997,599000,184,3,C,3255.00,sao domingos de benfica,0.61,38.74822002,-9.16932195,https://supercasa.pt/venda-apartamento-t3-lisboa/i1492997
1534397,349900,77,2,D,4544.00,sao domingos de benfica,0.86,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1534397
1539961,399900,44,1,E,9088.00,sao domingos de benfica,1.72,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1539961
1450719,349900,44,1,D,7952.00,sao domingos de benfica,1.50,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1450719
1462798,349900,44,1,D,7952.00,sao domingos de benfica,1.50,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1462798
617942,1150000,174,3,A,6609.00,sao domingos de benfica,1.25,38.75054335,-9.17997375,https://supercasa.pt/venda-apartamento-t3-lisboa/i617942
1316365,318000,78,2,C,4076.00,sao domingos de benfica,0.77,38.74325910,-9.17767430,https://supercasa.pt/venda-apartamento-t2-lisboa/i1316365
1437495,349900,81,1,D,4319.00,sao domingos de benfica,0.82,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1437495
1541465,279900,48,1,E,5831.00,sao domingos de benfica,1.10,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1541465
1445075,349900,45,1,D,7775.00,sao domingos de benfica,1.47,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1445075
1541461,349900,81,2,E,4319.00,sao domingos de benfica,0.82,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1541461
1209261,279900,38,1,D,7365.00,sao domingos de benfica,1.39,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1209261
1539970,349900,67,2,D,5222.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1539970
1539993,399900,76,2,E,5261.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1539993
1496273,429900,44,2,E,9770.00,sao domingos de benfica,1.84,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1496273
1539946,349900,44,1,D,7952.00,sao domingos de benfica,1.50,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1539946
1462831,419900,69,2,E,6085.00,sao domingos de benfica,1.15,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1462831
1437473,419900,86,2,E,4882.00,sao domingos de benfica,0.92,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1437473
1555527,760000,186,3,E,4086.00,sao domingos de benfica,0.77,38.75231000,-9.17983000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1555527
1182275,1050000,250,4,B,4200.00,sao domingos de benfica,0.79,38.74676000,-9.18096000,https://supercasa.pt/venda-apartamento-t4-lisboa/i1182275
1593349,383000,112,3,D,3419.00,sao domingos de benfica,0.65,38.73938000,-9.16342000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1593349
1563139,399900,47,2,D,8508.00,sao domingos de benfica,1.61,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1563139
1567099,349900,72,2,D,4859.00,sao domingos de benfica,0.92,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1567099
1539757,399900,76,2,E,5261.00,sao domingos de benfica,0.99,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1539757
1391759,990000,185,4,C,5351.00,sao domingos de benfica,1.01,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1391759
1534212,349900,78,2,D,4485.00,sao domingos de benfica,0.85,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1534212
1440608,980000,320,0,P,3062.00,sao domingos de benfica,0.58,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-lisboa/i1440608
1339811,289900,50,1,C,5798.00,sao domingos de benfica,1.09,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1339811
1563131,399900,80,3,E,4998.00,sao domingos de benfica,0.94,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1563131
1534214,399900,80,3,E,4998.00,sao domingos de benfica,0.94,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1534214
1193757,279900,45,1,D,6220.00,sao domingos de benfica,1.17,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1193757
1563104,279900,48,1,D,5831.00,sao domingos de benfica,1.10,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1563104
1560876,349900,78,2,A,4485.00,sao domingos de benfica,0.85,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1560876
1607773,550000,67,3,C,8208.00,sao domingos de benfica,1.55,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1607773
1537803,399900,114,3,E,3507.00,sao domingos de benfica,0.66,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1537803
1537881,349900,78,2,E,4485.00,sao domingos de benfica,0.85,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1537881
1536321,399900,76,2,E,5261.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1536321
1491209,349900,80,2,A,4373.00,sao domingos de benfica,0.83,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1491209
1563129,419900,80,3,E,5248.00,sao domingos de benfica,0.99,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1563129
1504935,279900,50,1,A,5598.00,sao domingos de benfica,1.06,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1504935
1560877,399900,79,3,A,5062.00,sao domingos de benfica,0.96,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1560877
1534224,399900,124,3,E,3225.00,sao domingos de benfica,0.61,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1534224
1130067,429900,72,3,E,5970.00,sao domingos de benfica,1.13,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1130067
1549749,399900,131,2,B,3052.00,sao domingos de benfica,0.58,38.74657000,-9.17989000,https://supercasa.pt/venda-duplex-t2-lisboa/i1549749
1534223,349900,78,2,D,4485.00,sao domingos de benfica,0.85,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1534223
1539787,399900,76,3,E,5261.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1539787
1492915,279900,48,1,D,5831.00,sao domingos de benfica,1.10,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1492915
1431570,289900,45,1,D,6442.00,sao domingos de benfica,1.22,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1431570
1563095,349900,78,2,E,4485.00,sao domingos de benfica,0.85,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1563095
1576364,235000,60,3,A,3916.00,sao domingos de benfica,0.74,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1576364
385672,1200000,259,5,A,4633.00,sao domingos de benfica,0.87,38.74749264,-9.16879214,https://supercasa.pt/venda-apartamento-t5-lisboa/i385672
1569965,289900,48,1,D,6039.00,sao domingos de benfica,1.14,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1569965
1505824,429900,51,3,E,8429.00,sao domingos de benfica,1.59,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1505824
1546352,255000,81,4,A,3148.00,sao domingos de benfica,0.59,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1546352
1480703,349900,44,2,D,7952.00,sao domingos de benfica,1.50,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1480703
1438424,429900,72,3,E,5970.00,sao domingos de benfica,1.13,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1438424
1183518,279900,48,1,D,5831.00,sao domingos de benfica,1.10,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1183518
1542332,419900,62,2,E,6772.00,sao domingos de benfica,1.28,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1542332
1447634,235000,68,3,G,3455.00,sao domingos de benfica,0.65,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1447634
1576369,255000,80,4,A,3187.00,sao domingos de benfica,0.60,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t4-lisboa/i1576369
1479780,399900,47,1,E,8508.00,sao domingos de benfica,1.61,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1479780
1535815,399900,118,3,E,3388.00,sao domingos de benfica,0.64,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1535815
1059654,429900,90,3,E,4776.00,sao domingos de benfica,0.90,38.74439140,-9.18254900,https://supercasa.pt/venda-apartamento-t3-lisboa/i1059654
1542258,349900,63,1,D,5553.00,sao domingos de benfica,1.05,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1542258
1480885,260000,75,2,E,3466.00,sao domingos de benfica,0.65,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1480885
1546365,235000,69,3,P,3405.00,sao domingos de benfica,0.64,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1546365
1480748,419900,80,3,C,5248.00,sao domingos de benfica,0.99,38.74677000,-9.16900000,https://supercasa.pt/venda-duplex-t3-lisboa/i1480748
1558990,351000,50,1,P,7020.00,sao domingos de benfica,1.33,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1558990
1447632,255000,74,4,G,3445.00,sao domingos de benfica,0.65,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t4-lisboa/i1447632
1576647,349900,86,2,D,4068.00,sao domingos de benfica,0.77,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1576647
1536943,349900,77,2,D,4544.00,sao domingos de benfica,0.86,38.74657000,-9.17989000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1536943
1535255,399900,100,4,E,3999.00,sao domingos de benfica,0.75,38.74639900,-9.17883800,https://supercasa.pt/venda-apartamento-t4-lisboa/i1535255
1438509,419900,47,2,E,8934.00,sao domingos de benfica,1.69,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1438509
1447985,399900,60,1,E,6665.00,sao domingos de benfica,1.26,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1447985
1535236,349900,77,2,D,4544.00,sao domingos de benfica,0.86,38.74639900,-9.17883800,https://supercasa.pt/venda-apartamento-t2-lisboa/i1535236
1482862,235000,70,3,G,3357.00,sao domingos de benfica,0.63,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1482862
1447995,419900,72,2,E,5831.00,sao domingos de benfica,1.10,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1447995
1575606,349900,73,1,D,4793.00,sao domingos de benfica,0.90,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1575606
1542503,399900,61,1,E,6555.00,sao domingos de benfica,1.24,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1542503
1576353,255000,80,4,A,3187.00,sao domingos de benfica,0.60,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t4-lisboa/i1576353
1498742,399900,47,2,E,8508.00,sao domingos de benfica,1.61,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1498742
1457419,429900,60,2,E,7165.00,sao domingos de benfica,1.35,38.74690000,-9.16871000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1457419
1503239,255000,90,4,P,2833.00,sao domingos de benfica,0.53,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1503239
1502875,980000,300,0,G,3266.00,sao domingos de benfica,0.62,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-lisboa/i1502875
1576367,235000,60,3,A,3916.00,sao domingos de benfica,0.74,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1576367
1457389,349900,45,1,D,7775.00,sao domingos de benfica,1.47,38.74410000,-9.16760000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1457389
1412406,498000,70,2,C,7114.00,sao domingos de benfica,1.34,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1412406
1575794,419900,82,2,A,5120.00,sao domingos de benfica,0.97,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1575794
1534593,349900,81,2,D,4319.00,sao domingos de benfica,0.82,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1534593
1558852,348000,53,1,P,6566.00,sao domingos de benfica,1.24,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1558852
1506096,349000,53,1,C,6584.00,sao domingos de benfica,1.24,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1506096
1435771,349900,44,1,D,7952.00,sao domingos de benfica,1.50,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1435771
1446407,399900,65,1,D,6152.00,sao domingos de benfica,1.16,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1446407
1410743,498000,81,2,E,6148.00,sao domingos de benfica,1.16,38.73931000,-9.16344000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1410743
1583809,349900,80,2,A,4373.00,sao domingos de benfica,0.83,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1583809
1446358,419900,72,2,E,5831.00,sao domingos de benfica,1.10,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1446358
1448004,349900,73,1,D,4793.00,sao domingos de benfica,0.90,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1448004
1447636,235000,67,3,A,3507.00,sao domingos de benfica,0.66,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1447636
1607334,419900,68,3,E,6175.00,sao domingos de benfica,1.17,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1607334
1546357,235000,70,3,P,3357.00,sao domingos de benfica,0.63,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t3-lisboa/i1546357
1558841,498000,82,2,P,6073.00,sao domingos de benfica,1.15,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1558841
1603225,365000,96,4,E,3802.00,sao domingos de benfica,0.72,38.74435990,-9.17471190,https://supercasa.pt/venda-apartamento-t4-lisboa/i1603225
1539690,349900,67,2,D,5222.00,sao domingos de benfica,0.99,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1539690
1575846,399900,71,1,D,5632.00,sao domingos de benfica,1.06,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1575846
1393459,279900,50,1,D,5598.00,sao domingos de benfica,1.06,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1393459
1440811,341000,43,1,E,7930.00,sao domingos de benfica,1.50,38.73879000,-9.16360000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1440811
1514359,349900,57,1,C,6138.00,sao domingos de benfica,1.16,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1514359
1558988,349000,53,1,P,6584.00,sao domingos de benfica,1.24,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1558988
1606707,349900,44,1,D,7952.00,sao domingos de benfica,1.50,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1606707
541214,300000,70,2,C,4285.00,sao domingos de benfica,0.81,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i541214
1482835,255000,70,4,G,3642.00,sao domingos de benfica,0.69,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1482835
1546380,255000,76,4,P,3355.00,sao domingos de benfica,0.63,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1546380
1504938,349900,70,2,B,4998.00,sao domingos de benfica,0.94,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1504938
1558853,344000,47,1,P,7319.00,sao domingos de benfica,1.38,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t1-lisboa/i1558853
1480884,280000,85,4,E,3294.00,sao domingos de benfica,0.62,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t4-lisboa/i1480884
1436053,349900,73,1,D,4793.00,sao domingos de benfica,0.90,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1436053
1436054,399900,67,1,E,5968.00,sao domingos de benfica,1.13,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1436054
1436051,419900,77,2,E,5453.00,sao domingos de benfica,1.03,38.74677000,-9.16900000,https://supercasa.pt/venda-apartamento-t2-lisboa/i1436051
1169572,279900,50,1,D,5598.00,sao domingos de benfica,1.06,38.74487000,-9.17992000,https://supercasa.pt/venda-apartamento-t1-lisboa/i1169572
1534502,349900,83,2,D,4215.00,sao domingos de benfica,0.80,38.74574660,-9.17551300,https://supercasa.pt/venda-apartamento-t2-lisboa/i1534502
1440798,255000,82,4,G,3109.00,sao domingos de benfica,0.59,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t4-lisboa/i1440798
1498437,235000,70,3,A,3357.00,sao domingos de benfica,0.63,38.74445000,-9.17845000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1498437
1506154,650000,170,3,D,3823.00,sao domingos de benfica,0.72,38.74932000,-9.16950000,https://supercasa.pt/venda-apartamento-t3-lisboa/i1506154
